sale_id,product_id,customer_id,sales_date,discount,final_price,sales_rating,product_name,product_price,customer_name,customer_gender
5105,8,46,2024-02-21,0.2,127.2,4.5,Silver Figaro Chain 5mm,159,Isabella Brown,Male
5106,6,61,2024-01-15,0.2,143.2,4.3,Silver Rope Chain 6mm,179,Mia Johnson,Male
5107,6,113,2024-08-23,0.0,179.0,4.3,Silver Rope Chain 6mm,179,Lucas Smith,Female
5108,14,6,2024-12-18,0.05,94.05,3.6,Silver Stud Earrings,99,Emma Brown,Male
5109,1,64,2024-12-17,0.05,141.55,3.6,Silver Cuban Link Chain 5mm,149,Michael Garcia,Female
5110,1,88,2024-09-09,0.05,141.55,4.0,Silver Cuban Link Chain 5mm,149,Olivia Smith,Male
5111,4,6,2024-11-06,0.0,699.0,4.3,14k Gold Cuban Link Chain 10mm,699,Emma Brown,Male
5112,3,53,2024-02-13,0.15,424.15,4.3,14k Gold Cuban Link Chain 8mm,499,Olivia Martinez,Female
5113,11,46,2024-11-02,0.0,649.0,3.9,14k Gold Tennis Bracelet,649,Isabella Brown,Male
5114,9,68,2024-02-24,0.15,509.15,3.9,14k Gold Figaro Chain 7mm,599,Michael Garcia,Female
5115,2,77,2024-08-14,0.15,169.15,4.3,Silver Cuban Link Chain 8mm,199,Lucas Smith,Male
5116,11,99,2024-09-06,0.2,519.2,5.0,14k Gold Tennis Bracelet,649,James Wilson,Male
5117,8,107,2024-02-18,0.05,151.05,3.5,Silver Figaro Chain 5mm,159,Olivia Silva,Male
5118,10,44,2024-12-05,0.0,189.0,4.8,Silver Tennis Bracelet,189,James Johnson,Female
5119,10,94,2024-08-20,0.0,189.0,4.9,Silver Tennis Bracelet,189,James Smith,Male
5120,15,36,2024-01-28,0.0,299.0,3.8,14k Gold Stud Earrings,299,Isabella Garcia,Male
5121,14,68,2024-09-01,0.05,94.05,3.6,Silver Stud Earrings,99,Michael Garcia,Female
5122,11,23,2024-02-08,0.05,616.55,3.9,14k Gold Tennis Bracelet,649,Sophia Martinez,Male
5123,15,50,2024-08-31,0.15,254.15,3.8,14k Gold Stud Earrings,299,Emma Lee,Male
5124,10,47,2024-06-09,0.15,160.65,3.7,Silver Tennis Bracelet,189,Emma Smith,Male
5125,7,17,2024-07-16,0.1,404.1,3.3,14k Gold Rope Chain 5mm,449,Emma Brown,Female
5126,8,81,2024-03-24,0.05,151.05,3.8,Silver Figaro Chain 5mm,159,Emma Martinez,Female
5127,12,50,2024-01-23,0.15,143.65,4.5,Silver Cuban Link Bracelet 8mm,169,Emma Lee,Male
5128,7,15,2024-02-17,0.05,426.55,4.1,14k Gold Rope Chain 5mm,449,James Johnson,Female
5129,3,99,2024-09-24,0.0,499.0,4.5,14k Gold Cuban Link Chain 8mm,499,James Wilson,Male
5130,3,89,2024-02-06,0.05,474.05,5.0,14k Gold Cuban Link Chain 8mm,499,Michael Smith,Male
5131,15,79,2024-04-04,0.0,299.0,3.4,14k Gold Stud Earrings,299,Isabella Brown,Male
5132,15,27,2024-03-01,0.0,299.0,3.7,14k Gold Stud Earrings,299,Mateo Johnson,Female
5133,13,30,2024-08-20,0.0,549.0,3.4,14k Gold Cuban Link Bracelet 8mm,549,Emma Brown,Male
5134,3,64,2024-07-17,0.05,474.05,4.5,14k Gold Cuban Link Chain 8mm,499,Michael Garcia,Female
5135,7,32,2024-05-30,0.1,404.1,4.7,14k Gold Rope Chain 5mm,449,Olivia Garcia,Female
5136,1,73,2024-11-22,0.1,134.1,4.1,Silver Cuban Link Chain 5mm,149,Sophia Brown,Female
5137,8,101,2024-11-22,0.1,143.1,3.8,Silver Figaro Chain 5mm,159,Daniel Martinez,Male
5138,7,83,2024-06-19,0.15,381.65,4.3,14k Gold Rope Chain 5mm,449,Isabella Martinez,Male
5139,7,2,2024-04-11,0.05,426.55,4.3,14k Gold Rope Chain 5mm,449,Mia Martinez,Male
5140,8,66,2024-01-20,0.3,111.3,4.3,Silver Figaro Chain 5mm,159,James Lee,Male
5141,14,62,2024-08-29,0.05,94.05,4.3,Silver Stud Earrings,99,Daniel Lee,Female
5142,1,38,2024-05-28,0.05,141.55,3.7,Silver Cuban Link Chain 5mm,149,Emma Smith,Male
5143,2,89,2024-12-21,0.05,189.05,4.4,Silver Cuban Link Chain 8mm,199,Michael Smith,Male
5144,14,39,2024-09-08,0.0,99.0,4.1,Silver Stud Earrings,99,Olivia Smith,Male
5145,3,59,2024-05-15,0.05,474.05,4.3,14k Gold Cuban Link Chain 8mm,499,Emma Silva,Male
5146,11,29,2024-08-01,0.0,649.0,4.6,14k Gold Tennis Bracelet,649,Olivia Martinez,Male
5147,12,85,2024-04-13,0.0,169.0,4.9,Silver Cuban Link Bracelet 8mm,169,Daniel Johnson,Female
5148,15,77,2024-02-02,0.0,299.0,4.8,14k Gold Stud Earrings,299,Lucas Smith,Male
5149,4,27,2024-05-10,0.05,664.05,3.9,14k Gold Cuban Link Chain 10mm,699,Mateo Johnson,Female
5150,3,17,2024-12-16,0.05,474.05,3.3,14k Gold Cuban Link Chain 8mm,499,Emma Brown,Female
5151,5,60,2024-05-29,0.0,129.0,3.5,Silver Rope Chain 4mm,129,Isabella Lee,Male
5152,14,64,2024-10-12,0.0,99.0,4.2,Silver Stud Earrings,99,Michael Garcia,Female
5153,2,7,2024-11-10,0.1,179.1,3.5,Silver Cuban Link Chain 8mm,199,Isabella Silva,Male
5154,7,19,2024-05-11,0.1,404.1,5.0,14k Gold Rope Chain 5mm,449,Daniel Martinez,Male
5155,7,2,2024-10-12,0.0,449.0,4.5,14k Gold Rope Chain 5mm,449,Mia Martinez,Male
5156,14,83,2024-02-14,0.05,94.05,3.4,Silver Stud Earrings,99,Isabella Martinez,Male
5157,15,74,2024-10-31,0.15,254.15,3.8,14k Gold Stud Earrings,299,Michael Martinez,Male
5158,7,104,2024-09-05,0.1,404.1,3.6,14k Gold Rope Chain 5mm,449,Sophia Wilson,Male
5159,8,111,2024-04-11,0.0,159.0,3.9,Silver Figaro Chain 5mm,159,Mateo Martinez,Male
5160,1,16,2024-05-19,0.2,119.2,5.0,Silver Cuban Link Chain 5mm,149,Michael Brown,Male
5161,14,1,2024-01-01,0.0,99.0,4.6,Silver Stud Earrings,99,James Smith,Male
5162,12,95,2024-09-28,0.0,169.0,3.7,Silver Cuban Link Bracelet 8mm,169,Olivia Smith,Male
5163,7,82,2024-01-20,0.05,426.55,4.0,14k Gold Rope Chain 5mm,449,Olivia Silva,Female
5164,12,120,2024-09-09,0.15,143.65,3.7,Silver Cuban Link Bracelet 8mm,169,Isabella Smith,Female
5165,2,117,2024-01-20,0.05,189.05,4.6,Silver Cuban Link Chain 8mm,199,Mia Silva,Male
5166,9,21,2024-08-03,0.1,539.1,4.5,14k Gold Figaro Chain 7mm,599,Mateo Wilson,Female
5167,10,113,2024-07-25,0.0,189.0,5.0,Silver Tennis Bracelet,189,Lucas Smith,Female
5168,15,58,2024-11-27,0.1,269.1,4.3,14k Gold Stud Earrings,299,Emma Lee,Female
5169,15,91,2024-06-25,0.05,284.05,4.7,14k Gold Stud Earrings,299,Michael Brown,Male
5170,8,16,2024-05-13,0.0,159.0,4.6,Silver Figaro Chain 5mm,159,Michael Brown,Male
5171,7,112,2024-12-29,0.1,404.1,5.0,14k Gold Rope Chain 5mm,449,Sophia Silva,Female
5172,1,51,2024-07-28,0.05,141.55,4.8,Silver Cuban Link Chain 5mm,149,Olivia Garcia,Female
5173,1,115,2024-12-24,0.2,119.2,3.8,Silver Cuban Link Chain 5mm,149,Daniel Brown,Male
5174,1,18,2024-03-07,0.05,141.55,5.0,Silver Cuban Link Chain 5mm,149,Olivia Lee,Male
5175,3,102,2024-11-26,0.0,499.0,4.8,14k Gold Cuban Link Chain 8mm,499,Mateo Garcia,Male
5176,7,111,2024-06-20,0.1,404.1,4.4,14k Gold Rope Chain 5mm,449,Mateo Martinez,Male
5177,9,55,2024-05-05,0.1,539.1,5.0,14k Gold Figaro Chain 7mm,599,Daniel Garcia,Male
5178,11,107,2024-12-01,0.15,551.65,3.8,14k Gold Tennis Bracelet,649,Olivia Silva,Male
5179,9,80,2024-07-03,0.05,569.05,4.0,14k Gold Figaro Chain 7mm,599,Isabella Silva,Male
5180,5,49,2024-11-17,0.1,116.1,3.7,Silver Rope Chain 4mm,129,Mateo Smith,Male
5181,4,61,2024-03-01,0.0,699.0,4.5,14k Gold Cuban Link Chain 10mm,699,Mia Johnson,Male
5182,13,103,2024-10-23,0.05,521.55,4.0,14k Gold Cuban Link Bracelet 8mm,549,Mia Wilson,Male
5183,6,100,2024-05-09,0.0,179.0,5.0,Silver Rope Chain 6mm,179,Lucas Smith,Male
5184,9,94,2024-09-30,0.0,599.0,4.2,14k Gold Figaro Chain 7mm,599,James Smith,Male
5185,7,39,2024-03-15,0.05,426.55,4.3,14k Gold Rope Chain 5mm,449,Olivia Smith,Male
5186,11,23,2024-04-03,0.0,649.0,3.7,14k Gold Tennis Bracelet,649,Sophia Martinez,Male
5187,10,92,2024-01-15,0.05,179.55,4.0,Silver Tennis Bracelet,189,Emma Johnson,Female
5188,15,40,2024-05-13,0.05,284.05,4.0,14k Gold Stud Earrings,299,Olivia Wilson,Male
5189,14,78,2024-10-21,0.2,79.2,4.0,Silver Stud Earrings,99,Isabella Silva,Male
5190,11,43,2024-01-13,0.0,649.0,4.5,14k Gold Tennis Bracelet,649,Daniel Smith,Female
5191,1,106,2024-05-27,0.05,141.55,4.7,Silver Cuban Link Chain 5mm,149,Emma Silva,Male
5192,13,78,2024-09-05,0.0,549.0,4.9,14k Gold Cuban Link Bracelet 8mm,549,Isabella Silva,Male
5193,3,106,2024-09-23,0.05,474.05,4.8,14k Gold Cuban Link Chain 8mm,499,Emma Silva,Male
5194,8,84,2024-10-04,0.1,143.1,3.2,Silver Figaro Chain 5mm,159,James Smith,Male
5195,5,96,2024-09-06,0.15,109.65,4.8,Silver Rope Chain 4mm,129,Lucas Johnson,Male
5196,11,107,2024-06-05,0.0,649.0,5.0,14k Gold Tennis Bracelet,649,Olivia Silva,Male
5197,10,14,2024-10-13,0.0,189.0,3.5,Silver Tennis Bracelet,189,Isabella Johnson,Female
5198,1,18,2024-04-15,0.15,126.65,5.0,Silver Cuban Link Chain 5mm,149,Olivia Lee,Male
5199,8,17,2024-12-07,0.05,151.05,4.2,Silver Figaro Chain 5mm,159,Emma Brown,Female
5200,15,113,2024-08-15,0.05,284.05,4.5,14k Gold Stud Earrings,299,Lucas Smith,Female
5201,4,15,2024-10-19,0.05,664.05,4.4,14k Gold Cuban Link Chain 10mm,699,James Johnson,Female
5202,12,79,2024-11-01,0.0,169.0,3.9,Silver Cuban Link Bracelet 8mm,169,Isabella Brown,Male
5203,6,34,2024-11-29,0.0,179.0,4.4,Silver Rope Chain 6mm,179,James Wilson,Male
5204,8,17,2024-06-25,0.05,151.05,3.8,Silver Figaro Chain 5mm,159,Emma Brown,Female
5205,1,87,2024-10-22,0.1,134.1,4.2,Silver Cuban Link Chain 5mm,149,Sophia Wilson,Male
5206,1,41,2024-11-02,0.15,126.65,4.6,Silver Cuban Link Chain 5mm,149,Daniel Smith,Male
5207,7,108,2024-04-21,0.0,449.0,4.5,14k Gold Rope Chain 5mm,449,Lucas Lee,Male
5208,11,51,2024-06-29,0.0,649.0,4.6,14k Gold Tennis Bracelet,649,Olivia Garcia,Female
5209,13,15,2024-02-20,0.2,439.2,3.8,14k Gold Cuban Link Bracelet 8mm,549,James Johnson,Female
5210,15,59,2024-06-20,0.0,299.0,4.1,14k Gold Stud Earrings,299,Emma Silva,Male
5211,15,21,2024-12-09,0.1,269.1,4.1,14k Gold Stud Earrings,299,Mateo Wilson,Female
5212,9,84,2024-07-04,0.0,599.0,3.9,14k Gold Figaro Chain 7mm,599,James Smith,Male
5213,5,95,2024-09-29,0.1,116.1,3.5,Silver Rope Chain 4mm,129,Olivia Smith,Male
5214,12,70,2024-10-05,0.0,169.0,4.5,Silver Cuban Link Bracelet 8mm,169,Daniel Martinez,Male
5215,15,19,2024-05-29,0.1,269.1,4.8,14k Gold Stud Earrings,299,Daniel Martinez,Male
5216,14,19,2024-11-20,0.0,99.0,4.6,Silver Stud Earrings,99,Daniel Martinez,Male
5217,14,62,2024-04-25,0.2,79.2,4.1,Silver Stud Earrings,99,Daniel Lee,Female
5218,12,116,2024-04-28,0.05,160.55,2.9,Silver Cuban Link Bracelet 8mm,169,Michael Silva,Male
5219,9,73,2024-10-04,0.05,569.05,4.9,14k Gold Figaro Chain 7mm,599,Sophia Brown,Female
5220,11,27,2024-02-20,0.1,584.1,3.9,14k Gold Tennis Bracelet,649,Mateo Johnson,Female
5221,1,111,2024-11-17,0.05,141.55,3.3,Silver Cuban Link Chain 5mm,149,Mateo Martinez,Male
5222,10,12,2024-11-06,0.2,151.2,4.5,Silver Tennis Bracelet,189,Isabella Brown,Male
5223,13,74,2024-09-30,0.0,549.0,3.9,14k Gold Cuban Link Bracelet 8mm,549,Michael Martinez,Male
5224,11,99,2024-06-16,0.0,649.0,4.7,14k Gold Tennis Bracelet,649,James Wilson,Male
5225,8,83,2024-05-14,0.0,159.0,4.6,Silver Figaro Chain 5mm,159,Isabella Martinez,Male
5226,14,85,2024-04-19,0.05,94.05,4.1,Silver Stud Earrings,99,Daniel Johnson,Female
5227,8,32,2024-10-05,0.05,151.05,3.9,Silver Figaro Chain 5mm,159,Olivia Garcia,Female
5228,3,77,2024-02-13,0.0,499.0,4.1,14k Gold Cuban Link Chain 8mm,499,Lucas Smith,Male
5229,3,56,2024-08-08,0.0,499.0,4.7,14k Gold Cuban Link Chain 8mm,499,Daniel Smith,Male
5230,3,14,2024-12-24,0.15,424.15,4.3,14k Gold Cuban Link Chain 8mm,499,Isabella Johnson,Female
5231,11,82,2024-06-15,0.05,616.55,4.1,14k Gold Tennis Bracelet,649,Olivia Silva,Female
5232,10,46,2024-02-26,0.1,170.1,4.4,Silver Tennis Bracelet,189,Isabella Brown,Male
5233,14,40,2024-08-13,0.05,94.05,4.7,Silver Stud Earrings,99,Olivia Wilson,Male
5234,3,6,2024-11-24,0.1,449.1,4.8,14k Gold Cuban Link Chain 8mm,499,Emma Brown,Male
5235,4,9,2024-05-16,0.0,699.0,3.3,14k Gold Cuban Link Chain 10mm,699,Emma Garcia,Male
5236,12,53,2024-05-04,0.1,152.1,4.2,Silver Cuban Link Bracelet 8mm,169,Olivia Martinez,Female
5237,13,18,2024-12-09,0.05,521.55,4.5,14k Gold Cuban Link Bracelet 8mm,549,Olivia Lee,Male
5238,9,72,2024-05-25,0.05,569.05,3.9,14k Gold Figaro Chain 7mm,599,Isabella Garcia,Male
5239,13,39,2024-11-04,0.05,521.55,4.9,14k Gold Cuban Link Bracelet 8mm,549,Olivia Smith,Male
5240,7,10,2024-05-13,0.15,381.65,4.1,14k Gold Rope Chain 5mm,449,Isabella Lee,Male
5241,12,4,2024-02-08,0.15,143.65,3.7,Silver Cuban Link Bracelet 8mm,169,Mia Wilson,Female
5242,2,68,2024-11-02,0.0,199.0,4.1,Silver Cuban Link Chain 8mm,199,Michael Garcia,Female
5243,14,98,2024-02-12,0.05,94.05,3.8,Silver Stud Earrings,99,Sophia Lee,Male
5244,1,27,2024-08-21,0.0,149.0,3.4,Silver Cuban Link Chain 5mm,149,Mateo Johnson,Female
5245,10,113,2024-01-02,0.05,179.55,4.7,Silver Tennis Bracelet,189,Lucas Smith,Female
5246,10,42,2024-10-05,0.0,189.0,3.8,Silver Tennis Bracelet,189,Olivia Silva,Male
5247,1,39,2024-09-14,0.0,149.0,4.3,Silver Cuban Link Chain 5mm,149,Olivia Smith,Male
5248,12,114,2024-03-31,0.0,169.0,4.1,Silver Cuban Link Bracelet 8mm,169,Sophia Wilson,Female
5249,14,89,2024-04-04,0.05,94.05,3.9,Silver Stud Earrings,99,Michael Smith,Male
5250,14,14,2024-09-26,0.0,99.0,4.4,Silver Stud Earrings,99,Isabella Johnson,Female
5251,3,39,2024-02-27,0.1,449.1,5.0,14k Gold Cuban Link Chain 8mm,499,Olivia Smith,Male
5252,15,84,2024-05-12,0.05,284.05,5.0,14k Gold Stud Earrings,299,James Smith,Male
5253,14,22,2024-09-25,0.3,69.3,4.4,Silver Stud Earrings,99,Michael Johnson,Female
5254,8,3,2024-01-28,0.05,151.05,4.1,Silver Figaro Chain 5mm,159,Isabella Smith,Female
5255,13,59,2024-10-25,0.1,494.1,4.5,14k Gold Cuban Link Bracelet 8mm,549,Emma Silva,Male
5256,4,90,2024-08-05,0.1,629.1,3.9,14k Gold Cuban Link Chain 10mm,699,Lucas Johnson,Female
5257,2,62,2024-11-02,0.05,189.05,4.0,Silver Cuban Link Chain 8mm,199,Daniel Lee,Female
5258,4,12,2024-03-31,0.0,699.0,4.4,14k Gold Cuban Link Chain 10mm,699,Isabella Brown,Male
5259,12,41,2024-03-29,0.05,160.55,4.7,Silver Cuban Link Bracelet 8mm,169,Daniel Smith,Male
5260,14,103,2024-09-03,0.0,99.0,4.3,Silver Stud Earrings,99,Mia Wilson,Male
5261,5,108,2024-06-28,0.05,122.55,3.1,Silver Rope Chain 4mm,129,Lucas Lee,Male
5262,7,6,2024-08-21,0.1,404.1,4.3,14k Gold Rope Chain 5mm,449,Emma Brown,Male
5263,12,48,2024-02-19,0.0,169.0,4.3,Silver Cuban Link Bracelet 8mm,169,Olivia Brown,Male
5264,2,99,2024-11-01,0.15,169.15,2.9,Silver Cuban Link Chain 8mm,199,James Wilson,Male
5265,7,16,2024-02-09,0.15,381.65,4.0,14k Gold Rope Chain 5mm,449,Michael Brown,Male
5266,3,99,2024-01-19,0.0,499.0,3.5,14k Gold Cuban Link Chain 8mm,499,James Wilson,Male
5267,15,48,2024-09-27,0.0,299.0,4.8,14k Gold Stud Earrings,299,Olivia Brown,Male
5268,13,80,2024-05-09,0.0,549.0,4.3,14k Gold Cuban Link Bracelet 8mm,549,Isabella Silva,Male
5269,14,67,2024-11-12,0.05,94.05,4.3,Silver Stud Earrings,99,Emma Garcia,Female
5270,9,39,2024-10-21,0.15,509.15,4.7,14k Gold Figaro Chain 7mm,599,Olivia Smith,Male
5271,14,15,2024-11-08,0.0,99.0,3.7,Silver Stud Earrings,99,James Johnson,Female
5272,1,113,2024-06-03,0.05,141.55,4.9,Silver Cuban Link Chain 5mm,149,Lucas Smith,Female
5273,15,95,2024-02-25,0.0,299.0,4.6,14k Gold Stud Earrings,299,Olivia Smith,Male
5274,8,51,2024-09-05,0.05,151.05,4.8,Silver Figaro Chain 5mm,159,Olivia Garcia,Female
5275,4,53,2024-06-18,0.05,664.05,4.7,14k Gold Cuban Link Chain 10mm,699,Olivia Martinez,Female
5276,12,58,2024-01-07,0.05,160.55,4.6,Silver Cuban Link Bracelet 8mm,169,Emma Lee,Female
5277,12,13,2024-07-31,0.05,160.55,4.0,Silver Cuban Link Bracelet 8mm,169,Mateo Johnson,Male
5278,15,40,2024-07-19,0.15,254.15,4.0,14k Gold Stud Earrings,299,Olivia Wilson,Male
5279,13,41,2024-01-03,0.0,549.0,4.6,14k Gold Cuban Link Bracelet 8mm,549,Daniel Smith,Male
5280,4,16,2024-06-09,0.0,699.0,4.8,14k Gold Cuban Link Chain 10mm,699,Michael Brown,Male
5281,15,82,2024-08-14,0.1,269.1,4.8,14k Gold Stud Earrings,299,Olivia Silva,Female
5282,12,65,2024-09-03,0.15,143.65,4.3,Silver Cuban Link Bracelet 8mm,169,Michael Martinez,Male
5283,1,100,2024-02-22,0.1,134.1,4.4,Silver Cuban Link Chain 5mm,149,Lucas Smith,Male
5284,14,26,2024-05-13,0.0,99.0,3.8,Silver Stud Earrings,99,Mateo Johnson,Female
5285,9,119,2024-11-01,0.0,599.0,5.0,14k Gold Figaro Chain 7mm,599,Emma Brown,Male
5286,6,78,2024-09-10,0.0,179.0,4.4,Silver Rope Chain 6mm,179,Isabella Silva,Male
5287,5,78,2024-09-11,0.05,122.55,4.2,Silver Rope Chain 4mm,129,Isabella Silva,Male
5288,5,86,2024-05-03,0.05,122.55,4.3,Silver Rope Chain 4mm,129,Olivia Lee,Male
5289,11,112,2024-08-15,0.15,551.65,3.4,14k Gold Tennis Bracelet,649,Sophia Silva,Female
5290,4,118,2024-02-21,0.1,629.1,4.1,14k Gold Cuban Link Chain 10mm,699,Daniel Brown,Male
5291,11,43,2024-12-09,0.2,519.2,3.5,14k Gold Tennis Bracelet,649,Daniel Smith,Female
5292,6,96,2024-08-21,0.05,170.05,4.7,Silver Rope Chain 6mm,179,Lucas Johnson,Male
5293,9,14,2024-09-26,0.1,539.1,4.4,14k Gold Figaro Chain 7mm,599,Isabella Johnson,Female
5294,3,27,2024-05-18,0.05,474.05,5.0,14k Gold Cuban Link Chain 8mm,499,Mateo Johnson,Female
5295,5,18,2024-03-01,0.05,122.55,4.5,Silver Rope Chain 4mm,129,Olivia Lee,Male
5296,1,17,2024-03-28,0.05,141.55,4.5,Silver Cuban Link Chain 5mm,149,Emma Brown,Female
5297,1,113,2024-09-20,0.15,126.65,3.4,Silver Cuban Link Chain 5mm,149,Lucas Smith,Female
5298,10,52,2024-12-09,0.2,151.2,3.8,Silver Tennis Bracelet,189,Daniel Brown,Male
5299,9,1,2024-02-14,0.15,509.15,5.0,14k Gold Figaro Chain 7mm,599,James Smith,Male
5300,3,80,2024-12-30,0.0,499.0,4.9,14k Gold Cuban Link Chain 8mm,499,Isabella Silva,Male
5301,2,39,2024-02-07,0.15,169.15,3.6,Silver Cuban Link Chain 8mm,199,Olivia Smith,Male
5302,9,46,2024-05-05,0.05,569.05,3.5,14k Gold Figaro Chain 7mm,599,Isabella Brown,Male
5303,8,82,2024-01-15,0.0,159.0,5.0,Silver Figaro Chain 5mm,159,Olivia Silva,Female
5304,3,4,2024-05-12,0.0,499.0,4.4,14k Gold Cuban Link Chain 8mm,499,Mia Wilson,Female
5305,12,90,2024-03-17,0.2,135.2,3.1,Silver Cuban Link Bracelet 8mm,169,Lucas Johnson,Female
5306,13,16,2024-12-23,0.2,439.2,4.1,14k Gold Cuban Link Bracelet 8mm,549,Michael Brown,Male
5307,12,35,2024-06-14,0.0,169.0,4.5,Silver Cuban Link Bracelet 8mm,169,Mia Smith,Male
5308,10,107,2024-03-07,0.05,179.55,5.0,Silver Tennis Bracelet,189,Olivia Silva,Male
5309,14,69,2024-06-09,0.1,89.1,4.2,Silver Stud Earrings,99,Emma Silva,Female
5310,11,87,2024-12-03,0.05,616.55,3.6,14k Gold Tennis Bracelet,649,Sophia Wilson,Male
5311,9,38,2024-06-16,0.0,599.0,4.7,14k Gold Figaro Chain 7mm,599,Emma Smith,Male
5312,10,24,2024-03-27,0.0,189.0,4.3,Silver Tennis Bracelet,189,Mia Brown,Female
5313,5,87,2024-02-09,0.0,129.0,4.1,Silver Rope Chain 4mm,129,Sophia Wilson,Male
5314,3,22,2024-01-21,0.3,349.3,4.9,14k Gold Cuban Link Chain 8mm,499,Michael Johnson,Female
5315,11,44,2024-01-02,0.0,649.0,3.7,14k Gold Tennis Bracelet,649,James Johnson,Female
5316,6,60,2024-07-02,0.1,161.1,4.1,Silver Rope Chain 6mm,179,Isabella Lee,Male
5317,8,100,2024-11-17,0.2,127.2,4.0,Silver Figaro Chain 5mm,159,Lucas Smith,Male
5318,5,64,2024-07-30,0.0,129.0,4.7,Silver Rope Chain 4mm,129,Michael Garcia,Female
5319,5,8,2024-01-05,0.0,129.0,3.3,Silver Rope Chain 4mm,129,James Silva,Female
5320,14,95,2024-09-26,0.05,94.05,4.5,Silver Stud Earrings,99,Olivia Smith,Male
5321,4,84,2024-05-14,0.05,664.05,3.9,14k Gold Cuban Link Chain 10mm,699,James Smith,Male
5322,9,56,2024-09-22,0.1,539.1,4.1,14k Gold Figaro Chain 7mm,599,Daniel Smith,Male
5323,9,102,2024-01-18,0.15,509.15,5.0,14k Gold Figaro Chain 7mm,599,Mateo Garcia,Male
5324,2,74,2024-05-26,0.1,179.1,5.0,Silver Cuban Link Chain 8mm,199,Michael Martinez,Male
5325,1,19,2024-09-11,0.1,134.1,4.4,Silver Cuban Link Chain 5mm,149,Daniel Martinez,Male
5326,14,7,2024-01-20,0.1,89.1,4.4,Silver Stud Earrings,99,Isabella Silva,Male
5327,11,79,2024-11-05,0.0,649.0,4.7,14k Gold Tennis Bracelet,649,Isabella Brown,Male
5328,7,91,2024-11-29,0.0,449.0,3.9,14k Gold Rope Chain 5mm,449,Michael Brown,Male
5329,9,26,2024-01-06,0.0,599.0,4.1,14k Gold Figaro Chain 7mm,599,Mateo Johnson,Female
5330,1,70,2024-03-03,0.0,149.0,4.8,Silver Cuban Link Chain 5mm,149,Daniel Martinez,Male
5331,15,55,2024-05-06,0.1,269.1,3.9,14k Gold Stud Earrings,299,Daniel Garcia,Male
5332,9,24,2024-02-06,0.15,509.15,3.4,14k Gold Figaro Chain 7mm,599,Mia Brown,Female
5333,8,65,2024-11-04,0.0,159.0,4.5,Silver Figaro Chain 5mm,159,Michael Martinez,Male
5334,2,85,2024-02-07,0.1,179.1,4.4,Silver Cuban Link Chain 8mm,199,Daniel Johnson,Female
5335,3,81,2024-07-07,0.05,474.05,3.7,14k Gold Cuban Link Chain 8mm,499,Emma Martinez,Female
5336,5,106,2024-03-23,0.1,116.1,4.7,Silver Rope Chain 4mm,129,Emma Silva,Male
5337,13,69,2024-04-20,0.1,494.1,4.5,14k Gold Cuban Link Bracelet 8mm,549,Emma Silva,Female
5338,11,57,2024-09-14,0.1,584.1,4.5,14k Gold Tennis Bracelet,649,James Johnson,Female
5339,4,1,2024-11-09,0.0,699.0,4.6,14k Gold Cuban Link Chain 10mm,699,James Smith,Male
5340,1,12,2024-08-12,0.1,134.1,4.7,Silver Cuban Link Chain 5mm,149,Isabella Brown,Male
5341,4,60,2024-09-30,0.05,664.05,3.8,14k Gold Cuban Link Chain 10mm,699,Isabella Lee,Male
5342,9,111,2024-11-30,0.15,509.15,4.5,14k Gold Figaro Chain 7mm,599,Mateo Martinez,Male
5343,7,24,2024-02-16,0.0,449.0,4.3,14k Gold Rope Chain 5mm,449,Mia Brown,Female
5344,12,36,2024-12-12,0.0,169.0,4.5,Silver Cuban Link Bracelet 8mm,169,Isabella Garcia,Male
5345,11,17,2024-01-31,0.1,584.1,4.1,14k Gold Tennis Bracelet,649,Emma Brown,Female
5346,2,18,2024-10-24,0.15,169.15,3.7,Silver Cuban Link Chain 8mm,199,Olivia Lee,Male
5347,10,33,2024-04-11,0.0,189.0,5.0,Silver Tennis Bracelet,189,Mateo Lee,Male
5348,13,59,2024-02-23,0.0,549.0,4.2,14k Gold Cuban Link Bracelet 8mm,549,Emma Silva,Male
5349,12,40,2024-08-16,0.0,169.0,4.6,Silver Cuban Link Bracelet 8mm,169,Olivia Wilson,Male
5350,5,51,2024-11-14,0.1,116.1,4.8,Silver Rope Chain 4mm,129,Olivia Garcia,Female
5351,9,2,2024-09-15,0.0,599.0,4.7,14k Gold Figaro Chain 7mm,599,Mia Martinez,Male
5352,5,58,2024-05-20,0.0,129.0,3.0,Silver Rope Chain 4mm,129,Emma Lee,Female
5353,12,3,2024-04-20,0.2,135.2,3.7,Silver Cuban Link Bracelet 8mm,169,Isabella Smith,Female
5354,4,59,2024-12-11,0.05,664.05,3.8,14k Gold Cuban Link Chain 10mm,699,Emma Silva,Male
5355,4,57,2024-08-02,0.0,699.0,4.1,14k Gold Cuban Link Chain 10mm,699,James Johnson,Female
5356,9,103,2024-01-17,0.0,599.0,3.8,14k Gold Figaro Chain 7mm,599,Mia Wilson,Male
5357,5,40,2024-09-19,0.0,129.0,3.8,Silver Rope Chain 4mm,129,Olivia Wilson,Male
5358,5,101,2024-10-05,0.0,129.0,5.0,Silver Rope Chain 4mm,129,Daniel Martinez,Male
